mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
13	13	48	48	1.0	0	0	4/4	2	1	1/4		1/4	1		-1	41	F2	2	59
13	13	48	48	2.0	0	0	4/4	1	1	1/2		1/2	1		3	69	A4	4	57
13	13	49	49	1.0	1/4	1/4	4/4	2	1	1/4		1/4	1		-1	53	F3	3	60
13	13	50	50	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		4	52	E3	3	61
13	13	50	50	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		3	69	A4	4	58
13	13	51	51	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		-3	51	Eb3	3	62
14	14	52	52	1.0	0	0	4/4	2	1	1/4		1/4	1		2	50	D3	3	65
14	14	52	52	2.0	0	0	4/4	1	1	1/2		1/2	1		-2	70	Bb4	4	63
14	14	53	53	1.0	1/4	1/4	4/4	2	1	1/4		1/4	1		-5	49	Db3	3	66
14	14	54	54	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		0	48	C3	3	67
14	14	54	54	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		3	69	A4	4	64
14	14	55	55	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		5	47	B2	2	68
15	15	56	56	1.0	0	0	4/4	2	1	1/4		1/4	1		0	48	C3	3	71
15	15	56	56	2.0	0	0	4/4	1	1	1/2		1/2	1		1	67	G4	4	69
15	15	57	57	1.0	1/4	1/4	4/4	2	1	1/4		1/4	1		1	43	G2	2	72
15	15	58	58	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		0	48	C3	3	73
15	15	58	58	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		1	67	G4	4	70
15	15	59	59	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		-2	46	Bb2	2	74
16	16	60	60	1.0	0	0	4/4	2	1	1/4		1/4	1		3	45	A2	2	76
16	16	60	60	4.0	0	0	4/4	1	1	1		1	1		-1	65	F4	4	75
16	16	61	61	1.0	1/4	1/4	4/4	2	1	1/4		1/4	1		-2	46	Bb2	2	77
16	16	62	62	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		-1	41	F2	2	78
17	17	64	64	1.0	0	0	4/4	2	1	1/4		1/4	1		2	50	D3	3	81
17	17	64	64	2.0	0	0	4/4	1	1	1/2		1/2	1		3	69	A4	4	79
17	17	65	65	1.0	1/4	1/4	4/4	2	1	1/4		1/4	1		4	52	E3	3	82
17	17	66	66	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		-1	53	F3	3	83
17	17	66	66	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		3	69	A4	4	80
17	17	67	67	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		2	50	D3	3	84
18	18	68	68	1.0	0	0	4/4	2	1	1/4		1/4	1		1	55	G3	3	87
18	18	68	68	2.0	0	0	4/4	1	1	1/2		1/2	1		5	71	B4	4	85
18	18	69	69	1.0	1/4	1/4	4/4	2	1	1/4		1/4	1		2	50	D3	3	88
18	18	70	70	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		3	57	A3	3	89
18	18	70	70	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		7	73	C#5	5	86
18	18	71	71	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		1	55	G3	3	90
19	19	72	72	1.0	0	0	4/4	2	1	1/4		1/4	1		-1	53	F3	3	93
19	19	72	72	2.0	0	0	4/4	1	1	1/2		1/2	1		2	74	D5	5	91
19	19	73	73	1.0	1/4	1/4	4/4	2	1	1/4		1/4	1		2	50	D3	3	94
19	19	74	74	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1	1	3	57	A3	3	95
19	19	74	74	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		0	72	C5	5	92
20	20	76	76	2.0	0	0	4/4	2	1	1/2		1/2	1	-1	3	57	A3	3	97
20	20	76	76	4.0	0	0	4/4	1	1	1		1	1		5	71	B4	4	96
20	20	78	78	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1	1	1	55	G3	3	98
21	21	80	80	0.5	0	0	4/4	2	1	1/8		1/8	1	-1	1	55	G3	3	100
21	21	80	80	4.0	0	0	4/4	1	1	1		1	1		3	69	A4	4	99
21	21	161/2	161/2	0.25	1/8	1/8	4/4	2	1	1/16		1/16	1		-1	53	F3	3	101
21	21	323/4	323/4	0.25	3/16	3/16	4/4	2	1	1/16		1/16	1		4	52	E3	3	102
21	21	81	81	0.5	1/4	1/4	4/4	2	1	1/8		1/8	1		-1	53	F3	3	103
21	21	163/2	163/2	0.5	3/8	3/8	4/4	2	1	1/8		1/8	1		2	50	D3	3	104
21	21	82	82	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		3	57	A3	3	105
22	22	84	84	1.0	0	0	4/4	2	1	1/4		1/4	1		2	50	D3	3	109
22	22	84	84	2.0	0	0	4/4	1	1	1/2		1/2	1		-1	65	F4	4	106
22	22	85	85	1.0	1/4	1/4	4/4	2	1	1/4		1/4	1		4	52	E3	3	110
22	22	86	86	0.0	1/2	1/2	4/4	1	1	0	grace4	1/4	1		1	67	G4	4	107
22	22	86	86	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		-1	53	F3	3	111
22	22	86	86	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		3	69	A4	4	108
22	22	87	87	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		6	54	F#3	3	112
23	23	88	88	1.0	0	0	4/4	2	1	1/4		1/4	1		1	55	G3	3	115
23	23	88	88	2.0	0	0	4/4	1	1	1/2		1/2	1		1	67	G4	4	113
23	23	89	89	1.0	1/4	1/4	4/4	2	1	1/4		1/4	1		7	49	C#3	3	116
23	23	90	90	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		2	50	D3	3	117
23	23	90	90	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		-1	65	F4	4	114
23	23	91	91	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		-1	41	F2	2	118
24	24	92	92	1.0	0	0	4/4	2	1	1/4		1/4	1		1	43	G2	2	120
24	24	92	92	4.0	0	0	4/4	1	1	1		1	1		4	64	E4	4	119
24	24	93	93	0.5	1/4	1/4	4/4	2	1	1/8		1/8	1		-1	41	F2	2	121
24	24	187/2	187/2	0.5	3/8	3/8	4/4	2	1	1/8		1/8	1		1	43	G2	2	122
24	24	94	94	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		3	45	A2	2	123
24	24	95	95	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1		1	43	G2	2	124
24	24	191/2	191/2	0.5	7/8	7/8	4/4	2	1	1/8		1/8	1		3	45	A2	2	125
25	25	96	96	1.0	0	0	4/4	2	1	1/4		1/4	1		-2	46	Bb2	2	127
25	25	96	96	4.0	0	0	4/4	1	1	1		1	1	1	2	62	D4	4	126
25	25	195/2	195/2	0.5	3/8	3/8	4/4	2	1	1/8		1/8	1		3	45	A2	2	128
25	25	98	98	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		1	43	G2	2	129
25	25	99	99	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1		-2	46	Bb2	2	130
25	25	199/2	199/2	0.5	7/8	7/8	4/4	2	1	1/8		1/8	1		3	45	A2	2	131
26	26	100	100	1.0	0	0	4/4	2	1	1/4		1/4	1		-2	46	Bb2	2	133
26	26	100	100	4.0	0	0	4/4	1	1	1		1	1	0	2	62	D4	4	132
26	26	101	101	1.0	1/4	1/4	4/4	2	1	1/4		1/4	1		1	43	G2	2	134
26	26	102	102	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		2	50	D3	3	135
27	27	104	104	2.0	0	0	4/4	2	1	1/2		1/2	1		2	38	D2	2	137
27	27	104	104	2.0	0	0	4/4	1	1	1/2		1/2	1	-1	2	62	D4	4	136
