mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
13	13	51	51	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		3	45	A2	2	49
14	14	52	52	1.0	0	0	4/4	2	1	1/4		1/4	1		-2	46	Bb2	2	52
14	14	52	52	2.0	0	0	4/4	1	1	1/2		1/2	1		1	67	G4	4	50
14	14	53	53	1.0	1/4	1/4	4/4	2	1	1/4		1/4	1		1	43	G2	2	53
14	14	54	54	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		0	48	C3	3	54
14	14	54	54	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		1	67	G4	4	51
15	15	56	56	4.0	0	0	4/4	2	1	1		1	1		-1	41	F2	2	56
15	15	56	56	4.0	0	0	4/4	1	1	1		1	1		-1	65	F4	4	55
16	16	60	60	2.0	0	0	4/4	2	1	1/2		1/2	1		-1	41	F2	2	59
16	16	60	60	2.0	0	0	4/4	1	1	1/2		1/2	1		3	69	A4	4	57
16	16	62	62	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1	1	-1	53	F3	3	60
16	16	62	62	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		3	69	A4	4	58
17	17	64	64	2.0	0	0	4/4	2	1	1/2		1/2	1	-1	-1	53	F3	3	63
17	17	64	64	2.0	0	0	4/4	1	1	1/2		1/2	1		5	71	B4	4	61
17	17	66	66	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		4	52	E3	3	64
17	17	66	66	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		7	73	C#5	5	62
18	18	68	68	2.0	0	0	4/4	2	1	1/2		1/2	1		2	50	D3	3	67
18	18	68	68	2.0	0	0	4/4	1	1	1/2		1/2	1		2	74	D5	5	65
18	18	70	70	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		3	45	A2	2	68
18	18	70	70	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		0	72	C5	5	66
19	19	72	72	4.0	0	0	4/4	2	1	1		1	1		4	52	E3	3	70
19	19	72	72	4.0	0	0	4/4	1	1	1		1	1		5	71	B4	4	69
20	20	76	76	4.0	0	0	4/4	2	1	1		1	1		3	45	A2	2	72
20	20	76	76	4.0	0	0	4/4	1	1	1		1	1		3	69	A4	4	71
21	21	80	80	2.0	0	0	4/4	2	1	1/2		1/2	1		-2	46	Bb2	2	76
21	21	80	80	2.0	0	0	4/4	1	1	1/2		1/2	1		-1	65	F4	4	73
21	21	82	82	0.0	1/2	1/2	4/4	1	1	0	grace4	1/4	1		1	67	G4	4	74
21	21	82	82	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		-1	41	F2	2	77
21	21	82	82	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		3	69	A4	4	75
22	22	84	84	2.0	0	0	4/4	2	1	1/2		1/2	1		1	43	G2	2	80
22	22	84	84	2.0	0	0	4/4	1	1	1/2		1/2	1		1	67	G4	4	78
22	22	86	86	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		8	44	G#2	2	81
22	22	86	86	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		-1	65	F4	4	79
23	23	88	88	4.0	0	0	4/4	2	1	1		1	1		3	45	A2	2	83
23	23	88	88	4.0	0	0	4/4	1	1	1		1	1		4	64	E4	4	82
24	24	92	92	4.0	0	0	4/4	2	1	1		1	1		2	38	D2	2	85
24	24	92	92	4.0	0	0	4/4	1	1	1		1	1		2	62	D4	4	84
