mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
11	11	42	42	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		5	71	B4	4	37
11	11	43	43	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		4	52	E3	3	38
12	12	44	44	1.0	0	0	4/4	2	1	1/4		1/4	1		9	51	D#3	3	41
12	12	44	44	2.0	0	0	4/4	1	1	1/2		1/2	1		5	71	B4	4	39
12	12	45	45	1.0	1/4	1/4	4/4	2	1	1/4		1/4	1		4	52	E3	3	42
12	12	46	46	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		6	54	F#3	3	43
12	12	46	46	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		5	71	B4	4	40
12	12	47	47	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1		8	56	G#3	3	44
12	12	95/2	95/2	0.5	7/8	7/8	4/4	2	1	1/8		1/8	1		6	54	F#3	3	45
13	13	48	48	4.0	0	0	4/4	2	1	1		1	1		4	52	E3	3	47
13	13	48	48	4.0	0	0	4/4	1	1	1		1	1		5	71	B4	4	46
14	14	54	54	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		4	52	E3	3	49
14	14	54	54	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		5	71	B4	4	48
15	15	56	56	1.0	0	0	4/4	2	1	1/4		1/4	1		3	57	A3	3	53
15	15	56	56	2.0	0	0	4/4	1	1	1/2		1/2	1		7	73	C#5	5	50
15	15	57	57	1.0	1/4	1/4	4/4	2	1	1/4		1/4	1		3	45	A2	2	54
15	15	58	58	0.0	1/2	1/2	4/4	1	1	0	grace4	1/4	1		5	71	B4	4	51
15	15	58	58	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		7	49	C#3	3	55
15	15	58	58	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		3	69	A4	4	52
15	15	59	59	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		3	45	A2	2	56
16	16	60	60	4.0	0	0	4/4	2	1	1		1	1		4	52	E3	3	58
16	16	60	60	4.0	0	0	4/4	1	1	1		1	1		5	71	B4	4	57
17	17	66	66	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		4	64	E4	4	59
17	17	67	67	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		4	52	E3	3	60
18	18	68	68	1.0	0	0	4/4	2	1	1/4		1/4	1		9	51	D#3	3	63
18	18	68	68	2.0	0	0	4/4	1	1	1/2		1/2	1		6	66	F#4	4	61
18	18	69	69	1.0	1/4	1/4	4/4	2	1	1/4		1/4	1		4	52	E3	3	64
18	18	70	70	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		2	50	D3	3	65
18	18	70	70	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		8	68	G#4	4	62
18	18	71	71	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		4	52	E3	3	66
19	19	72	72	1.0	0	0	4/4	2	1	1/4		1/4	1		7	49	C#3	3	69
19	19	72	72	2.0	0	0	4/4	1	1	1/2		1/2	1		3	69	A4	4	67
19	19	73	73	1.0	1/4	1/4	4/4	2	1	1/4		1/4	1		3	57	A3	3	70
19	19	74	74	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		8	68	G#4	4	68
19	19	75	75	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		5	47	B2	2	71
20	20	76	76	1.0	0	0	4/4	2	1	1/4		1/4	1		3	45	A2	2	73
20	20	76	76	4.0	0	0	4/4	1	1	1		1	1		6	66	F#4	4	72
20	20	77	77	1.0	1/4	1/4	4/4	2	1	1/4		1/4	1		6	42	F#2	2	74
20	20	78	78	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		5	47	B2	2	75
21	21	80	80	4.0	0	0	4/4	2	1	1		1	1		4	40	E2	2	77
21	21	80	80	4.0	0	0	4/4	1	1	1		1	1		8	68	G#4	4	76
22	22	86	86	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		4	64	E4	4	78
23	23	88	88	2.0	0	0	4/4	1	1	1/2		1/2	1		3	69	A4	4	79
23	23	89	89	1.0	1/4	1/4	4/4	2	1	1/4		1/4	1		3	45	A2	2	81
23	23	90	90	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		4	52	E3	3	82
23	23	90	90	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		5	71	B4	4	80
23	23	91	91	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		4	40	E2	2	83
24	24	92	92	1.0	0	0	4/4	2	1	1/4		1/4	1		3	57	A3	3	86
24	24	92	92	2.0	0	0	4/4	1	1	1/2		1/2	1		7	73	C#5	5	84
24	24	93	93	1.0	1/4	1/4	4/4	2	1	1/4		1/4	1		3	45	A2	2	87
24	24	94	94	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		1	55	G3	3	88
24	24	94	94	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		4	76	E5	5	85
25	25	96	96	1.0	0	0	4/4	2	1	1/4		1/4	1		6	54	F#3	3	91
25	25	96	96	2.0	0	0	4/4	1	1	1/2		1/2	1		2	74	D5	5	89
25	25	97	97	1.0	1/4	1/4	4/4	2	1	1/4		1/4	1		8	56	G#3	3	92
25	25	98	98	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		3	57	A3	3	93
25	25	98	98	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		7	73	C#5	5	90
26	26	100	100	4.0	0	0	4/4	2	1	1		1	1		4	52	E3	3	95
26	26	100	100	4.0	0	0	4/4	1	1	1		1	1		5	71	B4	4	94
27	27	106	106	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		11	53	E#3	3	97
27	27	106	106	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		7	73	C#5	5	96
28	28	108	108	0.0	0	0	4/4	1	1	0	grace4	1/4	1		5	71	B4	4	98
28	28	108	108	1.0	0	0	4/4	2	1	1/4		1/4	1		6	54	F#3	3	101
28	28	108	108	2.0	0	0	4/4	1	1	1/2		1/2	1		3	69	A4	4	99
28	28	109	109	1.0	1/4	1/4	4/4	2	1	1/4		1/4	1		11	53	E#3	3	102
28	28	110	110	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		6	54	F#3	3	103
28	28	110	110	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		3	69	A4	4	100
28	28	111	111	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		11	53	E#3	3	104
29	29	112	112	1.0	0	0	4/4	2	1	1/4		1/4	1		6	54	F#3	3	107
29	29	112	112	2.0	0	0	4/4	1	1	1/2		1/2	1		2	74	D5	5	105
29	29	113	113	1.0	1/4	1/4	4/4	2	1	1/4		1/4	1		-1	53	F3	3	108
29	29	114	114	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		4	52	E3	3	109
29	29	114	114	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		7	73	C#5	5	106
29	29	115	115	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		9	51	D#3	3	110
30	30	116	116	2.0	0	0	4/4	2	1	1/2		1/2	1		4	52	E3	3	112
30	30	116	116	4.0	0	0	4/4	1	1	1		1	1		5	71	B4	4	111
30	30	118	118	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		4	40	E2	2	113
31	31	120	120	4.0	0	0	4/4	2	1	1		1	1		3	45	A2	2	115
31	31	120	120	4.0	0	0	4/4	1	1	1		1	1		3	69	A4	4	114
