mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
9	9	32	32	4.0	0	0	4/4	2	1	1		1	1		1	43	G2	2	46
9	9	32	32	4.0	0	0	4/4	1	1	1		1	1		1	67	G4	4	45
10	10	36	36	2.0	0	0	4/4	2	1	1/2		1/2	1		1	43	G2	2	49
10	10	36	36	2.0	0	0	4/4	1	1	1/2		1/2	1		2	62	D4	4	47
10	10	38	38	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		0	48	C3	3	50
10	10	38	38	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		2	62	D4	4	48
10	10	39	39	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1		2	50	D3	3	51
10	10	79/2	79/2	0.5	7/8	7/8	4/4	2	1	1/8		1/8	1		0	48	C3	3	52
11	11	40	40	1.0	0	0	4/4	2	1	1/4		1/4	1		5	47	B2	2	55
11	11	40	40	2.0	0	0	4/4	1	1	1/2		1/2	1		2	62	D4	4	53
11	11	41	41	1.0	1/4	1/4	4/4	2	1	1/4		1/4	1		1	43	G2	2	56
11	11	42	42	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1	1	2	50	D3	3	57
11	11	42	42	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		2	62	D4	4	54
12	12	44	44	2.0	0	0	4/4	2	1	1/2		1/2	1	-1	2	50	D3	3	61
12	12	44	44	2.0	0	0	4/4	1	1	1/2		1/2	1		4	64	E4	4	58
12	12	46	46	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		7	49	C#3	3	62
12	12	46	46	1.0	1/2	1/2	4/4	1	1	1/4		1/4	1		3	69	A4	4	59
12	12	47	47	1.0	3/4	3/4	4/4	1	1	1/4		1/4	1		1	67	G4	4	60
13	13	48	48	2.0	0	0	4/4	2	1	1/2		1/2	1		2	50	D3	3	65
13	13	48	48	2.0	0	0	4/4	1	1	1/2		1/2	1		6	66	F#4	4	63
13	13	50	50	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		2	38	D2	2	66
13	13	50	50	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		6	66	F#4	4	64
14	14	52	52	1.0	0	0	4/4	2	1	1/4		1/4	1		1	43	G2	2	69
14	14	52	52	2.0	0	0	4/4	1	1	1/2		1/2	1		1	67	G4	4	67
14	14	53	53	1.0	1/4	1/4	4/4	2	1	1/4		1/4	1		1	55	G3	3	70
14	14	54	54	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		2	50	D3	3	71
14	14	54	54	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		1	67	G4	4	68
14	14	55	55	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		-1	53	F3	3	72
15	15	56	56	1.0	0	0	4/4	2	1	1/4		1/4	1		4	52	E3	3	75
15	15	56	56	2.0	0	0	4/4	1	1	1/2		1/2	1		1	67	G4	4	73
15	15	57	57	1.0	1/4	1/4	4/4	2	1	1/4		1/4	1		0	48	C3	3	76
15	15	58	58	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1	1	1	55	G3	3	77
15	15	58	58	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		1	67	G4	4	74
16	16	60	60	1.0	0	0	4/4	2	1	1/4		1/4	1	-1	1	55	G3	3	80
16	16	60	60	2.0	0	0	4/4	1	1	1/2		1/2	1		3	69	A4	4	78
16	16	61	61	1.0	1/4	1/4	4/4	2	1	1/4		1/4	1		6	54	F#3	3	81
16	16	62	62	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		1	55	G3	3	82
16	16	62	62	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		5	71	B4	4	79
16	16	63	63	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		4	52	E3	3	83
17	17	64	64	1.0	0	0	4/4	2	1	1/4		1/4	1		0	48	C3	3	85
17	17	64	64	4.0	0	0	4/4	1	1	1		1	1		3	69	A4	4	84
17	17	65	65	1.0	1/4	1/4	4/4	2	1	1/4		1/4	1		3	45	A2	2	86
17	17	66	66	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		2	50	D3	3	87
18	18	68	68	4.0	0	0	4/4	2	1	1		1	1		1	43	G2	2	89
18	18	68	68	4.0	0	0	4/4	1	1	1		1	1		1	67	G4	4	88
