mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
9	9	32	32	4.0	0	0	4/4	1	1	1		1	1		-1	65	F4	4	25
10	10	38	38	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		0	48	C3	3	28
10	10	38	38	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		1	67	G4	4	27
11	11	40	40	2.0	0	0	4/4	2	1	1/2		1/2	1		5	47	B2	2	31
11	11	40	40	2.0	0	0	4/4	1	1	1/2		1/2	1		1	67	G4	4	29
11	11	42	42	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		7	49	C#3	3	32
11	11	42	42	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		3	69	A4	4	30
12	12	44	44	2.0	0	0	4/4	2	1	1/2		1/2	1		2	50	D3	3	35
12	12	44	44	2.0	0	0	4/4	1	1	1/2		1/2	1		-2	70	Bb4	4	33
12	12	46	46	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		4	52	E3	3	36
12	12	46	46	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		-2	70	Bb4	4	34
13	13	48	48	4.0	0	0	4/4	2	1	1		1	1		-1	53	F3	3	38
13	13	48	48	4.0	0	0	4/4	1	1	1		1	1		3	69	A4	4	37
14	14	54	54	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		0	48	C3	3	40
14	14	54	54	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		1	67	G4	4	39
15	15	56	56	2.0	0	0	4/4	2	1	1/2		1/2	1		-1	53	F3	3	43
15	15	56	56	2.0	0	0	4/4	1	1	1/2		1/2	1		3	69	A4	4	41
15	15	58	58	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		4	52	E3	3	44
15	15	58	58	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		0	72	C5	5	42
16	16	60	60	2.0	0	0	4/4	2	1	1/2		1/2	1		3	57	A3	3	47
16	16	60	60	2.0	0	0	4/4	1	1	1/2		1/2	1		2	74	D5	5	45
16	16	62	62	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		1	55	G3	3	48
16	16	62	62	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		2	74	D5	5	46
17	17	64	64	4.0	0	0	4/4	2	1	1		1	1		0	48	C3	3	50
17	17	64	64	4.0	0	0	4/4	1	1	1		1	1		0	72	C5	5	49
18	18	70	70	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		-2	46	Bb2	2	52
18	18	70	70	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		0	72	C5	5	51
19	19	72	72	2.0	0	0	4/4	2	1	1/2		1/2	1		3	45	A2	2	56
19	19	72	72	2.0	0	0	4/4	1	1	1/2		1/2	1		0	72	C5	5	53
19	19	74	74	0.0	1/2	1/2	4/4	1	1	0	grace4	1/4	1		-2	70	Bb4	4	54
19	19	74	74	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		0	48	C3	3	57
19	19	74	74	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		3	69	A4	4	55
20	20	76	76	2.0	0	0	4/4	2	1	1/2		1/2	1		-2	46	Bb2	2	60
20	20	76	76	2.0	0	0	4/4	1	1	1/2		1/2	1		-2	70	Bb4	4	58
20	20	78	78	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		-3	51	Eb3	3	61
20	20	78	78	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		0	72	C5	5	59
21	21	80	80	4.0	0	0	4/4	2	1	1		1	1		2	50	D3	3	63
21	21	80	80	4.0	0	0	4/4	1	1	1		1	1		2	74	D5	5	62
22	22	86	86	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		-3	51	Eb3	3	65
22	22	86	86	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		0	72	C5	5	64
23	23	88	88	2.0	0	0	4/4	2	1	1/2		1/2	1		2	50	D3	3	68
23	23	88	88	2.0	0	0	4/4	1	1	1/2		1/2	1		-2	70	Bb4	4	66
23	23	90	90	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		0	48	C3	3	69
23	23	90	90	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		3	69	A4	4	67
24	24	92	92	2.0	0	0	4/4	2	1	1/2		1/2	1		-2	46	Bb2	2	72
24	24	92	92	2.0	0	0	4/4	1	1	1/2		1/2	1		1	67	G4	4	70
24	24	94	94	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		3	45	A2	2	73
24	24	94	94	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		1	67	G4	4	71
25	25	96	96	2.0	0	0	4/4	2	1	1/2		1/2	1		2	50	D3	3	75
25	25	96	96	4.0	0	0	4/4	1	1	1		1	1	1	-1	65	F4	4	74
25	25	98	98	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		3	45	A2	2	76
26	26	100	100	4.0	0	0	4/4	2	1	1		1	1		-2	46	Bb2	2	78
26	26	100	100	4.0	0	0	4/4	1	1	1		1	1	0	-1	65	F4	4	77
27	27	104	104	4.0	0	0	4/4	2	1	1		1	1		-1	41	F2	2	80
27	27	104	104	4.0	0	0	4/4	1	1	1		1	1	-1	-1	65	F4	4	79
